,,phateepi_1,phateepi_2,curatedCLUST,CCATmed,VELOmed,dist,clustDISTmin,Ridge,height,,,
AK,1191,-0.02712505,0.004762656,proCSC,0.415418629,86.28768157,0.006407659,0.005289637,,0.419589846,,,
AK,1192,-0.022472763,-0.000212,proCSC,0.415418629,86.28768157,0.00800534,0.005289637,,0.425550625,,,
AK,1193,-0.028901102,0.014789874,proCSC,0.415418629,86.28768157,0.010755317,0.005289637,Y,0.454888763,,,
AK,1194,-0.027420833,0.012080939,proCSC,0.415418629,86.28768157,0.007717225,0.005289637,,0.424475697,,,
AK,1195,-0.026286207,0.008906411,proCSC,0.415418629,86.28768157,0.005309081,0.005289637,,0.415491172,,,
AK,1196,-0.001857971,-0.012313785,CSC,0.380624416,95.4371654,0.006155689,0.005480045,,0.382824319,,,
AK,1197,-0.027874927,0.006544306,proCSC,0.415418629,86.28768157,0.0059792,0.005289637,,0.417991312,,,
AK,1198,-0.027950933,0.009113519,proCSC,0.415418629,86.28768157,0.005516407,0.005289637,,0.416264681,,,
AK,1199,0.024699872,0.02418948,Goblet / DCS,0.368606493,107.9212008,0.014542849,0.0136771,,0.369605294,,,
AK,1200,-0.027946365,0.010397591,proCSC,0.415418629,86.28768157,0.006440465,0.005289637,,0.419712242,,,
AK,1201,0.00256874,0.00254995,ER Stress,0.362479375,139.1395025,0.011623326,0.005853808,,0.374541894,,,
AK,1202,0.011075169,-0.01543522,Goblet / DCS,0.368606493,107.9212008,0.029944496,0.0136771,,0.387373915,,,
AK,1203,-0.020708861,-0.003622768,proCSC,0.415418629,86.28768157,0.010552285,0.005289637,,0.435053003,,,
AK,1204,-0.028665652,0.007845007,proCSC,0.415418629,86.28768157,0.005874052,0.005289637,,0.417599017,,,
AK,1205,-0.027791601,0.01439743,proCSC,0.415418629,86.28768157,0.009990921,0.005289637,,0.432958613,,,
AK,1206,0.011921251,-0.010745137,Early Enterocyte,0.355903285,124.1422337,0.006774021,0.006641666,,0.356176644,,,
AK,1207,-0.024954714,0.006900516,proCSC,0.415418629,86.28768157,0.005719549,0.005289637,,0.417022584,,,
AK,1208,-0.028844304,0.009234549,proCSC,0.415418629,86.28768157,0.00602487,0.005289637,,0.418161704,,,
AK,1209,-0.020601366,-0.008531837,proCSC,0.415418629,86.28768157,0.014476826,0.005289637,Y,0.454888763,,,
AK,1210,-0.029099316,0.013425364,proCSC,0.415418629,86.28768157,0.009617271,0.005289637,,0.431564566,,,
AK,1211,-0.001844894,-0.012133019,CSC,0.380624416,95.4371654,0.006159314,0.005480045,,0.382836122,,,
AK,1212,0.002829411,0.013965219,ER Stress,0.362479375,139.1395025,0.006349795,0.005853808,,0.36351635,,,
AK,1213,-0.024973578,0.005806116,proCSC,0.415418629,86.28768157,0.005871151,0.005289637,,0.417588196,,,
AK,1214,-0.02615352,-0.000676,proCSC,0.415418629,86.28768157,0.008523902,0.005289637,,0.427485322,,,
AK,1215,-0.023006057,0.002857824,proCSC,0.415418629,86.28768157,0.006719825,0.005289637,,0.420754505,,,
AK,1216,0.007589954,-0.007166737,Early Enterocyte,0.355903285,124.1422337,0.00801962,0.006641666,,0.358749225,,,
AK,1217,0.001115712,-0.003893071,revCSC,0.35262134,151.9931311,0.010265717,0.004813433,Y,0.375028841,,,
AK,1218,0.001115712,-0.003893071,revCSC,0.35262134,151.9931311,0.010265717,0.004813433,Y,0.375028841,,,
AK,1219,0.004420421,0.011199353,ER Stress,0.362479375,139.1395025,0.007096935,0.005853808,,0.365078421,,,
AK,1220,-0.001443625,-0.00863942,Early Enterocyte,0.355903285,124.1422337,0.013839198,0.006641666,,0.370768613,,,
AK,1221,0.005091411,-0.007253728,Early Enterocyte,0.355903285,124.1422337,0.008685044,0.006641666,,0.360123549,,,
AK,1222,-0.001164763,-0.004234382,Early Enterocyte,0.355903285,124.1422337,0.015166901,0.006641666,Y,0.383337835,,,
AK,1223,0.023340936,-0.008888169,Early Enterocyte,0.355903285,124.1422337,0.013559746,0.006641666,,0.37019145,,,
AK,1224,-0.012082905,-0.007352625,CSC,0.380624416,95.4371654,0.007420883,0.005480045,,0.386943805,,,
AK,1225,0.001762388,0.009482346,ER Stress,0.362479375,139.1395025,0.007776063,0.005853808,,0.366498296,,,
AK,1226,-0.011927655,-0.004429865,TA 1,0.383532139,107.4776891,0.009311368,0.004755062,,0.398714028,,,
AK,1227,-0.025365036,6.30E-05,proCSC,0.415418629,86.28768157,0.007900725,0.005289637,,0.425160315,,,
AK,1228,-0.002797198,-0.010773843,CSC,0.380624416,95.4371654,0.006059899,0.005480045,,0.382512428,,,
AK,1229,-0.006512175,-0.009187926,CSC,0.380624416,95.4371654,0.005677154,0.005480045,,0.381266207,,,
AK,1230,0.001434192,0.017697974,ER Stress,0.362479375,139.1395025,0.006548392,0.005853808,,0.363931565,,,
AK,1231,0.012275608,-0.012727188,Early Enterocyte,0.355903285,124.1422337,0.00741889,0.006641666,,0.357508514,,,
AK,1232,-0.027939969,0.006670213,proCSC,0.415418629,86.28768157,0.005960316,0.005289637,,0.417920859,,,
AK,1233,-0.012462965,-0.012116662,CSC,0.380624416,95.4371654,0.007857912,0.005480045,Y,0.416310579,,,
AK,1234,0.003867138,0.012329204,ER Stress,0.362479375,139.1395025,0.006802649,0.005853808,,0.364463148,,,
AK,1235,-0.012196116,-0.008585648,CSC,0.380624416,95.4371654,0.007171885,0.005480045,,0.386133064,,,
AK,1236,-0.028312515,0.010182083,proCSC,0.415418629,86.28768157,0.006454044,0.005289637,,0.419762907,,,
AK,1237,-0.027890277,0.007969141,proCSC,0.415418629,86.28768157,0.005590177,0.005289637,,0.41653991,,,
AK,1238,-0.018720759,0.000255,proCSC,0.415418629,86.28768157,0.009123733,0.005289637,,0.429723228,,,
AK,1239,0.003886815,0.011644913,ER Stress,0.362479375,139.1395025,0.006971587,0.005853808,,0.364816352,,,
AK,1240,-0.005055212,-0.010860515,CSC,0.380624416,95.4371654,0.005727638,0.005480045,,0.381430581,,,
AK,1241,0.012822014,-0.010930044,Early Enterocyte,0.355903285,124.1422337,0.006941883,0.006641666,,0.356523335,,,
AK,1242,-0.015966924,-0.008038418,proCSC,0.415418629,86.28768157,0.016057007,0.005289637,,0.455590527,,,
AK,1243,-0.00166875,0.00867541,ER Stress,0.362479375,139.1395025,0.009521172,0.005853808,,0.370146852,,,
AK,1244,-0.006836524,-0.007731288,TA 1,0.383532139,107.4776891,0.005761112,0.004755062,,0.38688436,,,
AK,1245,0.00311666,-0.013426953,CSC,0.380624416,95.4371654,0.010030754,0.005480045,,0.395441571,,,
AK,1246,0.008578026,-0.010772283,Early Enterocyte,0.355903285,124.1422337,0.006925656,0.006641666,,0.35648982,,,
AK,1247,-0.006344992,-0.012107727,CSC,0.380624416,95.4371654,0.005702597,0.005480045,,0.381349047,,,
AK,1248,-0.00578011,-0.007272271,TA 1,0.383532139,107.4776891,0.005262772,0.004755062,,0.385223862,,,
AK,1249,-0.003955101,-0.009959943,CSC,0.380624416,95.4371654,0.006076793,0.005480045,,0.382567436,,,
AK,1250,-0.020556053,-0.000725,proCSC,0.415418629,86.28768157,0.008622934,0.005289637,,0.427854801,,,
AK,1251,-0.023595471,0.001396439,proCSC,0.415418629,86.28768157,0.007179664,0.005289637,,0.422470116,,,
AK,1252,-0.027743534,0.013988895,proCSC,0.415418629,86.28768157,0.009599442,0.005289637,,0.431498046,,,
AK,1253,-0.022931424,0.002561629,proCSC,0.415418629,86.28768157,0.006781129,0.005289637,,0.420983223,,,
AK,1254,0.002881146,0.01491261,ER Stress,0.362479375,139.1395025,0.006216896,0.005853808,,0.363238496,,,
AK,1255,-0.022964472,0.000698,proCSC,0.415418629,86.28768157,0.007526413,0.005289637,,0.423763798,,,
AK,1256,-0.021151803,-0.002522456,proCSC,0.415418629,86.28768157,0.009564525,0.005289637,,0.431367776,,,
AK,1257,-0.026416777,0.006860269,proCSC,0.415418629,86.28768157,0.005630028,0.005289637,,0.416688589,,,
AK,1258,0.014245951,-0.008998608,Late Enterocyte,0.342116418,149.8248512,0.015866805,0.009002585,Y,0.364848203,,,
AK,1259,-0.027466289,0.013642848,proCSC,0.415418629,86.28768157,0.009195794,0.005289637,,0.429992081,,,
AK,1260,-0.007080823,-0.008727306,TA 1,0.383532139,107.4776891,0.006156743,0.004755062,,0.388202628,,,
AK,1261,-0.001308485,-0.014877309,Goblet / DCS,0.368606493,107.9212008,0.03920157,0.0136771,Y,0.400164577,,,
AK,1262,0.024787056,-0.003865907,Late Enterocyte,0.342116418,149.8248512,0.010152923,0.009002585,Y,0.364848203,,,
AK,1263,0.006074397,0.004855478,ER Stress,0.362479375,139.1395025,0.009877294,0.005853808,,0.370891409,,,
AK,1264,-0.023897646,0.001201565,proCSC,0.415418629,86.28768157,0.007265709,0.005289637,,0.422791139,,,
AK,1265,-0.02672147,0.004443687,proCSC,0.415418629,86.28768157,0.006398748,0.005289637,,0.419556602,,,
AK,1266,-0.027022616,0.007960126,proCSC,0.415418629,86.28768157,0.005404248,0.005289637,,0.415846229,,,
AK,1267,-0.023350465,0.001196526,proCSC,0.415418629,86.28768157,0.007276206,0.005289637,,0.422830303,,,
AK,1268,-0.007866274,-0.008834109,CSC,0.380624416,95.4371654,0.005652612,0.005480045,,0.381186297,,,
AK,1269,-0.002375456,-0.013828746,CSC,0.380624416,95.4371654,0.006482237,0.005480045,,0.383887566,,,
AK,1270,-0.008778891,-0.008667055,CSC,0.380624416,95.4371654,0.005745015,0.005480045,,0.38148716,,,
AK,1271,-0.001183956,-0.007005964,TA 1,0.383532139,107.4776891,0.004888559,0.004755062,,0.383976961,,,
AK,1272,0.000758,-0.000704,ER Stress,0.362479375,139.1395025,0.014577169,0.005853808,,0.380717591,,,
AK,1273,-0.022589987,0.000235,proCSC,0.415418629,86.28768157,0.007786876,0.005289637,,0.424735558,,,
AK,1274,-0.017498243,-0.006991341,proCSC,0.415418629,86.28768157,0.014357769,0.005289637,,0.449250852,,,
AK,1275,-0.008377329,-0.011736827,proCSC,0.415418629,86.28768157,0.005289637,0.005289637,Y,0.454888763,,,
AK,1276,-0.027463452,0.009935525,proCSC,0.415418629,86.28768157,0.005830547,0.005289637,,0.417436704,,,
AK,1277,-0.014922085,-0.004030047,TA 1,0.383532139,107.4776891,0.012217276,0.004755062,,0.408396692,,,
AK,1278,-0.010263389,-0.011199104,proCSC,0.415418629,86.28768157,0.02209143,0.005289637,,0.478104309,,,
AK,1279,0.013876816,-0.002124521,ER Stress,0.362479375,139.1395025,0.019383349,0.005853808,Y,0.386956869,,,
AK,1280,-0.027010339,0.012471912,proCSC,0.415418629,86.28768157,0.007956462,0.005289637,,0.425368263,,,
AK,1281,-0.021486152,-0.003331391,proCSC,0.415418629,86.28768157,0.01007855,0.005289637,,0.433285546,,,
AK,1282,-0.002348674,0.000733,Goblet / DCS,0.368606493,107.9212008,0.032097396,0.0136771,Y,0.400164577,,,
AK,1283,0.014276767,-0.013555819,Early Enterocyte,0.355903285,124.1422337,0.008296156,0.006641666,,0.359320364,,,
AK,1284,-0.0235037,0.001546176,proCSC,0.415418629,86.28768157,0.007107113,0.005289637,,0.422199436,,,
AK,1285,-0.023997751,0.006626333,proCSC,0.415418629,86.28768157,0.005937575,0.005289637,,0.417836016,,,
AK,1286,-0.011070736,-0.012390188,proCSC,0.415418629,86.28768157,0.022453371,0.005289637,,0.47945467,,,
AK,1287,-0.027636109,0.012439378,proCSC,0.415418629,86.28768157,0.008130137,0.005289637,,0.426016228,,,
AK,1288,-0.013471222,-0.007673922,proCSC,0.415418629,86.28768157,0.017325033,0.005289637,,0.460321393,,,
AK,1289,-0.028883579,0.011842407,proCSC,0.415418629,86.28768157,0.008137873,0.005289637,,0.426045089,,,
AK,1290,-0.026303602,0.007707193,proCSC,0.415418629,86.28768157,0.00545278,0.005289637,,0.416027297,,,
AK,1291,0.015758001,-0.009742155,Early Enterocyte,0.355903285,124.1422337,0.008323365,0.006641666,,0.35937656,,,
AK,1292,-0.000894,-0.009695464,TA 1,0.383532139,107.4776891,0.00593367,0.004755062,,0.387459333,,,
AK,1293,-0.027427944,0.009885876,proCSC,0.415418629,86.28768157,0.005773455,0.005289637,,0.4172237,,,
AK,1294,0.003430788,-0.01663435,CSC,0.380624416,95.4371654,0.011786898,0.005480045,,0.401159593,,,
AK,1295,-0.027900191,0.007455788,proCSC,0.415418629,86.28768157,0.005691906,0.005289637,,0.41691945,,,
AK,1296,-0.017807548,-0.006401056,proCSC,0.415418629,86.28768157,0.013742191,0.005289637,,0.446954195,,,
AK,1297,-0.013924979,-0.00149396,proCSC,0.415418629,86.28768157,0.013204539,0.005289637,Y,0.454888763,,,
AK,1298,-0.018934705,-0.004772799,proCSC,0.415418629,86.28768157,0.012014565,0.005289637,,0.44050861,,,
AK,1299,-0.028981455,0.010776958,proCSC,0.415418629,86.28768157,0.007294501,0.005289637,,0.422898559,,,
AK,1300,-0.0012039,-0.009446827,Early Enterocyte,0.355903285,124.1422337,0.013454821,0.006641666,,0.369974744,,,
AK,1301,-0.027757887,0.013799852,proCSC,0.415418629,86.28768157,0.00942476,0.005289637,,0.430846328,,,
AK,1302,0.000516,0.000339,ER Stress,0.362479375,139.1395025,0.013978081,0.005853808,,0.379465057,,,
AK,1303,-0.027495118,0.006141785,proCSC,0.415418629,86.28768157,0.006044848,0.005289637,,0.41823624,,,
AK,1304,0.019184431,-0.011243813,Early Enterocyte,0.355903285,124.1422337,0.010662635,0.006641666,,0.36420794,,,
AK,1305,-0.027776075,0.013304495,proCSC,0.415418629,86.28768157,0.008960099,0.005289637,,0.429112726,,,
AK,1306,-0.028137713,0.007729541,proCSC,0.415418629,86.28768157,0.005733406,0.005289637,,0.417074284,,,
AK,1307,-0.014645868,0.000323,proCSC,0.415418629,86.28768157,0.012110422,0.005289637,Y,0.454888763,,,
AK,1308,-0.003110387,-0.005683382,TA 1,0.383532139,107.4776891,0.004799784,0.004755062,,0.383681158,,,
AK,1309,-0.015932385,-0.002928793,proCSC,0.415418629,86.28768157,0.012442133,0.005289637,,0.44210382,,,
AK,1310,-0.000576,-0.011664934,CSC,0.380624416,95.4371654,0.006636819,0.005480045,,0.384390883,,,
AK,1311,0.002704361,0.006433675,ER Stress,0.362479375,139.1395025,0.008913058,0.005853808,,0.36887545,,,
AK,1312,0.016425965,-0.009169182,Late Enterocyte,0.342116418,149.8248512,0.014189538,0.009002585,Y,0.364848203,,,
AK,1313,0.016425965,-0.009169182,Late Enterocyte,0.342116418,149.8248512,0.014189538,0.009002585,Y,0.364848203,,,
AK,1314,-0.011811194,-0.008602705,CSC,0.380624416,95.4371654,0.006982019,0.005480045,,0.385514858,,,
AK,1315,-0.007630838,-0.00807504,CSC,0.380624416,95.4371654,0.005850331,0.005480045,,0.381830072,,,
AK,1316,0.008394941,-0.013024133,Early Enterocyte,0.355903285,124.1422337,0.007811054,0.006641666,,0.358318465,,,
AK,1317,0.00667216,-0.008318376,Early Enterocyte,0.355903285,124.1422337,0.007843037,0.006641666,,0.35838452,,,
AK,1318,-0.022683449,0.000635,proCSC,0.415418629,86.28768157,0.007592522,0.005289637,,0.424010443,,,
AK,1319,-0.005482818,-0.007856549,TA 1,0.383532139,107.4776891,0.00539739,0.004755062,,0.385672417,,,
AK,1320,-0.026282149,0.006924906,proCSC,0.415418629,86.28768157,0.00561557,0.005289637,,0.41663465,,,
AK,1321,-0.024207244,0.003861348,proCSC,0.415418629,86.28768157,0.006296644,0.005289637,,0.419175664,,,
AK,1322,-0.012107841,-0.013347935,proCSC,0.415418629,86.28768157,0.022632719,0.005289637,Y,0.454888763,,,
AK,1323,-0.002208709,-0.010210314,Early Enterocyte,0.355903285,124.1422337,0.014368958,0.006641666,,0.371862744,,,
AK,1324,-0.025245854,0.002916695,proCSC,0.415418629,86.28768157,0.006592405,0.005289637,,0.420279115,,,
AK,1325,0.005575158,-0.001274017,revCSC,0.35262134,151.9931311,0.011704971,0.004813433,,0.368662091,,,
AK,1326,-0.003063007,-0.007531073,TA 1,0.383532139,107.4776891,0.004997733,0.004755062,,0.384340736,,,
AK,1327,-0.020034063,-0.005704641,proCSC,0.415418629,86.28768157,0.012268403,0.005289637,,0.441455653,,,
AK,1328,-0.027410212,0.010811518,proCSC,0.415418629,86.28768157,0.006585893,0.005289637,,0.420254821,,,
AK,1329,-0.022786552,-0.005249479,proCSC,0.415418629,86.28768157,0.011311421,0.005289637,Y,0.454888763,,,
AK,1330,-0.024515044,0.006062044,proCSC,0.415418629,86.28768157,0.005872808,0.005289637,,0.417594378,,,
AK,1331,-0.026205168,0.001139957,proCSC,0.415418629,86.28768157,0.007490292,0.005289637,,0.423629035,,,
AK,1332,-0.009164625,-0.008403778,CSC,0.380624416,95.4371654,0.005922415,0.005480045,,0.382064777,,,
AK,1333,-0.013668684,-0.012120098,proCSC,0.415418629,86.28768157,0.020710431,0.005289637,,0.472951947,,,
AK,1334,0.001764141,0.009862896,ER Stress,0.362479375,139.1395025,0.007642904,0.005853808,,0.366219896,,,
AK,1335,0.004179656,0.012461925,ER Stress,0.362479375,139.1395025,0.006769091,0.005853808,,0.364392988,,,
AK,1336,-0.028123789,0.013717655,proCSC,0.415418629,86.28768157,0.009472222,0.005289637,,0.431023403,,,
AK,1337,-0.016939138,-0.004763249,proCSC,0.415418629,86.28768157,0.012930669,0.005289637,,0.443926494,,,
AK,1338,-0.024707285,0.0027818,proCSC,0.415418629,86.28768157,0.006552527,0.005289637,,0.420130336,,,
AK,1339,-0.004257085,-0.006913379,TA 1,0.383532139,107.4776891,0.004978786,0.004755062,,0.384277603,,,
AK,1340,-0.024825006,0.005900575,proCSC,0.415418629,86.28768157,0.005863559,0.005289637,,0.41755987,,,
AK,1341,-0.007948287,-0.008905921,CSC,0.380624416,95.4371654,0.005630988,0.005480045,,0.381115888,,,
AK,1342,-0.028950615,0.010591698,proCSC,0.415418629,86.28768157,0.007124042,0.005289637,,0.422262595,,,
AK,1343,-0.020896784,-0.000534,proCSC,0.415418629,86.28768157,0.00841667,0.005289637,,0.427085251,,,
AK,1344,0.008018486,-0.006229964,TA 2,0.393207093,109.7732732,0.017656587,0.00446672,Y,0.424232735,,,
AK,1345,0.008018486,-0.006229964,TA 2,0.393207093,109.7732732,0.017656587,0.00446672,Y,0.424232735,,,
AK,1346,-0.014725341,-0.003656116,TA 1,0.383532139,107.4776891,0.012082327,0.004755062,Y,0.415220448,,,
AK,1347,-0.006614959,-0.014925341,CSC,0.380624416,95.4371654,0.007004787,0.005480045,,0.385588991,,,
AK,1348,-0.023911788,-0.003630451,proCSC,0.415418629,86.28768157,0.009941486,0.005289637,,0.432774176,,,
AK,1349,-0.02951035,0.013563569,proCSC,0.415418629,86.28768157,0.009917167,0.005289637,,0.432683443,,,
AK,1350,-0.025348646,0.010769497,proCSC,0.415418629,86.28768157,0.006077814,0.005289637,,0.418359231,,,
AK,1351,0.00700818,-0.01290218,Early Enterocyte,0.355903285,124.1422337,0.008127684,0.006641666,,0.358972413,,,
AK,1352,-0.002215456,-0.015378146,CSC,0.380624416,95.4371654,0.0073597,0.005480045,,0.386744593,,,
AK,1353,-0.023324805,0.008359855,proCSC,0.415418629,86.28768157,0.00625935,0.005289637,Y,0.454888763,,,
AK,1354,-0.009194774,-0.008360902,CSC,0.380624416,95.4371654,0.005944451,0.005480045,,0.382136526,,,
AK,1355,-0.01925681,-0.006461023,proCSC,0.415418629,86.28768157,0.013150679,0.005289637,,0.444747328,,,
AK,1356,-0.021274892,-0.006336026,proCSC,0.415418629,86.28768157,0.01243648,0.005289637,,0.442082729,,,
AK,1357,0.008715913,-0.017003418,Goblet / DCS,0.368606493,107.9212008,0.032235225,0.0136771,Y,0.400164577,,,
AK,1358,0.001145782,0.017107621,ER Stress,0.362479375,139.1395025,0.006597575,0.005853808,Y,0.386956869,,,
AK,1359,-0.027706114,0.008831625,proCSC,0.415418629,86.28768157,0.005440391,0.005289637,,0.415981076,,,
AK,1360,-0.028674591,0.013442654,proCSC,0.415418629,86.28768157,0.00943014,0.005289637,,0.430866397,,,
AK,1361,-0.013917556,-0.008924959,CSC,0.380624416,95.4371654,0.008246665,0.005480045,,0.389632561,,,
AK,1362,-0.017614988,-0.004447573,CSC,0.380624416,95.4371654,0.012927036,0.005480045,,0.404871896,,,
AK,1363,-0.019406445,0.002633346,proCSC,0.415418629,86.28768157,0.008271033,0.005289637,,0.426541896,,,
AK,1364,-0.021392571,0.000161,proCSC,0.415418629,86.28768157,0.0080246,0.005289637,,0.425622482,,,
AK,1365,-0.013661748,-0.00640645,proCSC,0.415418629,86.28768157,0.016286255,0.005289637,,0.456445824,,,
AK,1366,0.015392803,0.002435401,Goblet / DCS,0.368606493,107.9212008,0.019031289,0.0136771,Y,0.400164577,,,
AK,1367,-0.018706775,-0.00672635,proCSC,0.415418629,86.28768157,0.013616247,0.005289637,,0.446484314,,,
AK,1368,0.001257574,0.020548304,ER Stress,0.362479375,139.1395025,0.009183755,0.005853808,Y,0.386956869,,,
AK,1369,-0.025055532,0.011686802,proCSC,0.415418629,86.28768157,0.00694444,0.005289637,,0.42159252,,,
AK,1370,0.002861782,-0.005881301,Early Enterocyte,0.355903285,124.1422337,0.010933831,0.006641666,,0.364768052,,,
AK,1371,-0.027126357,0.011389864,proCSC,0.415418629,86.28768157,0.006980849,0.005289637,,0.421728357,,,
AK,1372,0.002751192,0.016112907,ER Stress,0.362479375,139.1395025,0.006227577,0.005853808,,0.363260826,,,
AK,1373,-0.028906192,0.00848406,proCSC,0.415418629,86.28768157,0.005848931,0.005289637,Y,0.454888763,,,
AK,1374,-0.027723387,0.009996073,proCSC,0.415418629,86.28768157,0.005991402,0.005289637,,0.41803684,,,
AK,1375,-0.026842258,0.006011469,proCSC,0.415418629,86.28768157,0.005906865,0.005289637,,0.417721441,,,
AK,1376,-0.016540837,0.001099793,proCSC,0.415418629,86.28768157,0.010319485,0.005289637,,0.43418445,,,
AK,1377,-0.007382282,-0.009226912,CSC,0.380624416,95.4371654,0.005580561,0.005480045,,0.380951699,,,
AK,1378,-0.014899301,-0.006384997,CSC,0.380624416,95.4371654,0.009573924,0.005480045,,0.393954127,,,
AK,1379,-0.028070421,0.00598339,proCSC,0.415418629,86.28768157,0.006253123,0.005289637,,0.41901329,,,
AK,1380,-0.016934316,-0.003682499,proCSC,0.415418629,86.28768157,0.012280948,0.005289637,,0.441502457,,,
AK,1381,-0.024089436,0.00790463,proCSC,0.415418629,86.28768157,0.005907895,0.005289637,,0.417725283,,,
