AUC,avg_diff,power,avg_logFC,pct.1,pct.2,cluster,gene
0.685,0.276487112,0.37,0.276487112,0.996,0.971,Stromal 3,RPS20
0.684,0.73254104,0.368,0.73254104,0.374,0.006,Stromal 3,TMEFF2
0.684,0.57751527,0.368,0.57751527,0.596,0.289,Stromal 3,PAM
0.683,0.649709375,0.366,0.649709375,0.719,0.455,Stromal 3,SPON2
0.683,0.250287085,0.366,0.250287085,0.906,0.654,Stromal 3,SPARCL1
0.318,-0.846836077,0.364,-0.846836077,0.081,0.433,Stromal 3,BMP5
0.68,0.708990174,0.36,0.708990174,0.723,0.435,Stromal 3,FN1
0.68,0.260155643,0.36,0.260155643,1,0.984,Stromal 3,RPS13
0.679,0.650508842,0.358,0.650508842,0.979,0.824,Stromal 3,CFD
0.679,0.491650548,0.358,0.491650548,0.923,0.692,Stromal 3,MEG3
0.679,0.270998005,0.358,0.270998005,1,0.98,Stromal 3,RPL30
0.321,-0.870154881,0.358,-0.870154881,0.332,0.619,Stromal 3,IFI27
0.678,0.6101031,0.356,0.6101031,0.566,0.264,Stromal 3,DAB2
0.678,0.387004262,0.356,0.387004262,0.864,0.654,Stromal 3,ANXA1
0.678,0.293103644,0.356,0.293103644,1,0.963,Stromal 3,RPLP0
0.322,-0.831373781,0.356,-0.831373781,0.089,0.427,Stromal 3,WFDC1
0.677,0.335658002,0.354,0.335658002,0.983,0.909,Stromal 3,LAPTM4A
0.324,-1.024174178,0.352,-1.024174178,0.549,0.721,Stromal 3,PLAT
0.674,0.433599937,0.348,0.433599937,0.86,0.684,Stromal 3,ZFAS1
0.326,-0.483644917,0.348,-0.483644917,0.974,0.983,Stromal 3,HLA-B
0.673,1.759438423,0.346,1.759438423,0.536,0.246,Stromal 3,PTGDS
0.673,0.53415043,0.346,0.53415043,0.506,0.161,Stromal 3,CPM
0.673,0.418498082,0.346,0.418498082,0.804,0.458,Stromal 3,ABCA8
0.666,0.525540534,0.332,0.525540534,0.54,0.226,Stromal 3,WNT2B
0.664,0.308421797,0.328,0.308421797,0.949,0.837,Stromal 3,GLTSCR2
0.663,0.343666644,0.326,0.343666644,0.949,0.826,Stromal 3,CCNI
0.663,0.332954836,0.326,0.332954836,0.826,0.631,Stromal 3,WSB1
0.662,0.660805555,0.324,0.660805555,0.404,0.096,Stromal 3,SLIT3
0.662,0.555051814,0.324,0.555051814,0.523,0.223,Stromal 3,TNXB
0.661,0.445286957,0.322,0.445286957,0.715,0.483,Stromal 3,GSTM3
0.66,0.416863554,0.32,0.416863554,0.86,0.685,Stromal 3,ADIRF
0.34,-0.76377456,0.32,-0.76377456,0.204,0.494,Stromal 3,APOC1
0.659,0.59219775,0.318,0.59219775,0.43,0.13,Stromal 3,HSPB6
0.658,0.31919181,0.316,0.31919181,0.974,0.857,Stromal 3,RARRES2
0.343,-0.348900617,0.314,-0.348900617,0.979,0.976,Stromal 3,HLA-C
0.343,-1.711504954,0.314,-1.711504954,0.2,0.469,Stromal 3,CCL8
0.656,0.886515201,0.312,0.886515201,0.851,0.663,Stromal 3,IGFBP6
0.656,0.314284109,0.312,0.314284109,0.923,0.864,Stromal 3,EIF4A2
0.655,0.458479147,0.31,0.458479147,0.502,0.195,Stromal 3,IGFBP5
0.345,-1.652397122,0.31,-1.652397122,0.204,0.477,Stromal 3,POSTN
0.653,0.492985642,0.306,0.492985642,0.396,0.089,Stromal 3,BGN
0.653,0.429411736,0.306,0.429411736,0.591,0.326,Stromal 3,CD302
0.653,0.301043327,0.306,0.301043327,0.991,0.931,Stromal 3,COX7C
0.347,-0.566122576,0.306,-0.566122576,0.489,0.668,Stromal 3,RBP1
0.347,-0.947298641,0.306,-0.947298641,0.694,0.782,Stromal 3,APOE
0.349,-0.437529593,0.302,-0.437529593,0.974,0.971,Stromal 3,HLA-A
0.349,-1.417909127,0.302,-1.417909127,0.179,0.439,Stromal 3,F3
0.65,0.74258206,0.3,0.74258206,0.328,0.03,Stromal 3,ASPN
0.65,0.554425404,0.3,0.554425404,0.677,0.43,Stromal 3,CCL11
0.65,0.476671597,0.3,0.476671597,0.549,0.292,Stromal 3,PROS1
0.65,0.429724404,0.3,0.429724404,0.519,0.237,Stromal 3,SSPN
0.649,0.339897587,0.298,0.339897587,0.928,0.739,Stromal 3,MFAP4
0.351,-0.679579515,0.298,-0.679579515,0.017,0.312,Stromal 3,PDGFD
0.648,0.379670201,0.296,0.379670201,0.702,0.463,Stromal 3,CTSK
0.647,0.448528983,0.294,0.448528983,0.468,0.199,Stromal 3,RNF146
0.646,0.39975667,0.292,0.39975667,0.919,0.756,Stromal 3,A2M
0.645,0.421830818,0.29,0.421830818,0.587,0.322,Stromal 3,FBLN5
0.645,0.376552785,0.29,0.376552785,0.647,0.386,Stromal 3,ZEB2
0.644,0.399907869,0.288,0.399907869,0.77,0.54,Stromal 3,SPRY1
0.644,0.373799716,0.288,0.373799716,0.762,0.541,Stromal 3,ID2
0.644,0.346224265,0.288,0.346224265,0.634,0.371,Stromal 3,SPTBN1
0.356,-0.479435797,0.288,-0.479435797,0.2,0.478,Stromal 3,WARS
0.643,0.518642245,0.286,0.518642245,0.434,0.165,Stromal 3,KCTD12
0.643,0.416757482,0.286,0.416757482,0.574,0.354,Stromal 3,CPQ
0.643,0.262899698,0.286,0.262899698,0.66,0.397,Stromal 3,IGFBP4
0.642,0.435272039,0.284,0.435272039,0.464,0.198,Stromal 3,TPPP3
0.358,-0.543614833,0.284,-0.543614833,0.574,0.713,Stromal 3,PPP1R14A
0.358,-0.781941075,0.284,-0.781941075,0.038,0.314,Stromal 3,SLITRK6
0.641,0.429039635,0.282,0.429039635,0.349,0.069,Stromal 3,FGL2
0.359,-0.546020202,0.282,-0.546020202,0.319,0.565,Stromal 3,C9orf16
0.64,0.354217963,0.28,0.354217963,0.698,0.509,Stromal 3,EPHX1
0.639,0.61576815,0.278,0.61576815,0.281,0.003,Stromal 3,GREM2
0.639,0.542777623,0.278,0.542777623,0.328,0.055,Stromal 3,GUCY1A3
0.639,0.466030173,0.278,0.466030173,0.443,0.185,Stromal 3,TCF7L2
0.639,0.372905933,0.278,0.372905933,0.698,0.518,Stromal 3,ARL6IP5
0.639,0.339281845,0.278,0.339281845,0.77,0.617,Stromal 3,ST13
0.639,0.332606114,0.278,0.332606114,0.698,0.483,Stromal 3,PPIC
0.361,-0.409071117,0.278,-0.409071117,0.698,0.804,Stromal 3,BSG
0.638,0.367836321,0.276,0.367836321,0.596,0.366,Stromal 3,EPB41L2
0.638,0.28318327,0.276,0.28318327,0.774,0.503,Stromal 3,RND3
0.637,0.508387803,0.274,0.508387803,0.447,0.2,Stromal 3,GPC6
0.636,0.498151642,0.272,0.498151642,0.294,0.023,Stromal 3,BCHE
0.636,0.356683606,0.272,0.356683606,0.732,0.558,Stromal 3,EIF1B
0.636,0.343386543,0.272,0.343386543,0.617,0.39,Stromal 3,CYB5A
0.635,0.320541544,0.27,0.320541544,0.796,0.639,Stromal 3,NUCKS1
0.635,0.315499868,0.27,0.315499868,0.877,0.702,Stromal 3,LSP1
0.634,0.463588412,0.268,0.463588412,0.426,0.176,Stromal 3,ELN
0.634,0.264488683,0.268,0.264488683,0.962,0.915,Stromal 3,CIRBP
0.366,-0.55049105,0.268,-0.55049105,0.23,0.468,Stromal 3,MGLL
0.632,0.311883989,0.264,0.311883989,0.851,0.72,Stromal 3,C6orf48
0.632,0.26272798,0.264,0.26272798,0.996,0.967,Stromal 3,HSP90AA1
0.631,0.582489847,0.262,0.582489847,0.277,0.016,Stromal 3,OSR2
0.631,0.482148097,0.262,0.482148097,0.34,0.089,Stromal 3,PID1
0.631,0.367325222,0.262,0.367325222,0.574,0.355,Stromal 3,HCFC1R1
0.63,0.414598256,0.26,0.414598256,0.621,0.443,Stromal 3,NEU1
0.63,0.294790497,0.26,0.294790497,0.749,0.6,Stromal 3,ESD
0.629,0.295917652,0.258,0.295917652,0.868,0.721,Stromal 3,TUBB
0.371,-0.509224602,0.258,-0.509224602,0.362,0.552,Stromal 3,CTSB
0.628,0.422669211,0.256,0.422669211,0.451,0.216,Stromal 3,DDR2
0.372,-0.843000474,0.256,-0.843000474,0.098,0.348,Stromal 3,CXCR4
0.373,-0.779521235,0.254,-0.779521235,0.03,0.28,Stromal 3,NSG1
0.626,0.362190483,0.252,0.362190483,0.553,0.334,Stromal 3,ADD3
0.625,0.504700408,0.25,0.504700408,0.306,0.061,Stromal 3,PTGFR
0.625,0.394567428,0.25,0.394567428,0.506,0.301,Stromal 3,METTL7A
0.375,-0.569938493,0.25,-0.569938493,0.026,0.272,Stromal 3,FAM105A
0.375,-0.592159716,0.25,-0.592159716,0.426,0.572,Stromal 3,RGS10
0.624,0.403636857,0.248,0.403636857,0.379,0.145,Stromal 3,TPST1
0.376,-0.406529275,0.248,-0.406529275,0.34,0.568,Stromal 3,CHCHD10
0.623,0.724487817,0.246,0.724487817,0.26,0.014,Stromal 3,CHODL
0.623,0.410346268,0.246,0.410346268,0.753,0.641,Stromal 3,ATF3
0.377,-0.341949153,0.246,-0.341949153,0.579,0.762,Stromal 3,BST2
0.622,0.465509078,0.244,0.465509078,0.838,0.741,Stromal 3,ADAMDEC1
0.622,0.379847055,0.244,0.379847055,0.434,0.218,Stromal 3,CKS1B
0.378,-0.52149105,0.244,-0.52149105,0.502,0.626,Stromal 3,PLPP1
0.378,-0.643532637,0.244,-0.643532637,0.251,0.447,Stromal 3,FENDRR
0.378,-0.893498669,0.244,-0.893498669,0.643,0.766,Stromal 3,ID1
0.621,0.461135364,0.242,0.461135364,0.306,0.07,Stromal 3,PLXDC1
0.62,0.3883455,0.24,0.3883455,0.443,0.229,Stromal 3,SELENBP1
0.62,0.345302465,0.24,0.345302465,0.502,0.278,Stromal 3,COL15A1
0.619,0.36918279,0.238,0.36918279,0.464,0.245,Stromal 3,G0S2
0.619,0.357797935,0.238,0.357797935,0.647,0.457,Stromal 3,EDIL3
0.619,0.304505296,0.238,0.304505296,0.549,0.335,Stromal 3,ADAMTS1
0.381,-0.400469698,0.238,-0.400469698,0.247,0.466,Stromal 3,MYH9
0.618,0.320119172,0.236,0.320119172,0.468,0.255,Stromal 3,PSIP1
0.618,0.289919055,0.236,0.289919055,0.634,0.422,Stromal 3,OLFML3
0.617,0.453663973,0.234,0.453663973,0.272,0.041,Stromal 3,EBF1
0.617,0.340102702,0.234,0.340102702,0.562,0.33,Stromal 3,VCAM1
0.617,0.308364119,0.234,0.308364119,0.519,0.308,Stromal 3,LIMA1
0.616,0.425773984,0.232,0.425773984,0.736,0.568,Stromal 3,SLC2A3
0.616,0.290341865,0.232,0.290341865,0.596,0.414,Stromal 3,TMEM98
0.615,0.47227274,0.23,0.47227274,0.255,0.026,Stromal 3,PRELP
0.615,0.366922383,0.23,0.366922383,0.536,0.337,Stromal 3,DNAJB4
0.615,0.36527419,0.23,0.36527419,0.455,0.248,Stromal 3,FGFR1
0.615,0.320667302,0.23,0.320667302,0.983,0.977,Stromal 3,IER2
0.615,0.277747329,0.23,0.277747329,0.774,0.645,Stromal 3,SRSF5
0.615,0.267149258,0.23,0.267149258,0.889,0.814,Stromal 3,SAP18
0.615,0.263221933,0.23,0.263221933,0.817,0.675,Stromal 3,Sep-07
0.385,-0.601683946,0.23,-0.601683946,0.034,0.26,Stromal 3,FAM150B
0.385,-0.681565382,0.23,-0.681565382,0.026,0.252,Stromal 3,SOX6
0.614,0.417759457,0.228,0.417759457,0.26,0.033,Stromal 3,ECM2
0.614,0.372645518,0.228,0.372645518,0.345,0.122,Stromal 3,LURAP1L
0.386,-0.942014052,0.228,-0.942014052,0.038,0.259,Stromal 3,HSD17B2
0.613,0.427138072,0.226,0.427138072,0.319,0.104,Stromal 3,C16orf89
0.613,0.426765879,0.226,0.426765879,0.315,0.103,Stromal 3,DAAM1
0.613,0.391890864,0.226,0.391890864,0.668,0.485,Stromal 3,GEM
0.613,0.385759521,0.226,0.385759521,0.362,0.146,Stromal 3,PCDH7
0.613,0.310274588,0.226,0.310274588,0.596,0.388,Stromal 3,VCAN
0.613,0.261863591,0.226,0.261863591,0.843,0.748,Stromal 3,C12orf57
0.612,0.404357425,0.224,0.404357425,0.579,0.378,Stromal 3,HAPLN1
0.612,0.351763072,0.224,0.351763072,0.421,0.215,Stromal 3,TMEM47
0.612,0.326774847,0.224,0.326774847,0.557,0.41,Stromal 3,FAM3C
0.612,0.326269915,0.224,0.326269915,0.655,0.487,Stromal 3,NFKBIZ
0.612,0.288366816,0.224,0.288366816,0.668,0.49,Stromal 3,TFPI
0.388,-0.453975345,0.224,-0.453975345,0.213,0.419,Stromal 3,PLAU
0.389,-2.676533307,0.222,-2.676533307,0.979,0.987,Stromal 3,IGHA1
0.61,0.300054414,0.22,0.300054414,0.613,0.43,Stromal 3,MTRNR2L8
0.61,0.29371717,0.22,0.29371717,0.54,0.352,Stromal 3,PDLIM2
0.61,0.260366663,0.22,0.260366663,0.804,0.75,Stromal 3,GPX4
0.39,-0.32983233,0.22,-0.32983233,0.523,0.67,Stromal 3,FKBP2
0.39,-0.474786386,0.22,-0.474786386,0.332,0.508,Stromal 3,FOXF1
0.609,0.392329082,0.218,0.392329082,0.374,0.173,Stromal 3,PLAGL1
0.608,0.376594823,0.216,0.376594823,0.251,0.036,Stromal 3,ADAMTSL3
0.607,0.433804041,0.214,0.433804041,0.46,0.266,Stromal 3,CXCL1
0.607,0.287445984,0.214,0.287445984,0.566,0.381,Stromal 3,TMEM173
0.607,0.282137109,0.214,0.282137109,0.694,0.511,Stromal 3,PLTP
0.393,-0.39855814,0.214,-0.39855814,0.068,0.279,Stromal 3,RCSD1
0.393,-0.429355665,0.214,-0.429355665,0.362,0.544,Stromal 3,CARD16
0.606,0.42638911,0.212,0.42638911,0.298,0.095,Stromal 3,CD248
0.606,0.342379051,0.212,0.342379051,0.591,0.428,Stromal 3,QSOX1
0.606,0.34210796,0.212,0.34210796,0.613,0.431,Stromal 3,COL6A3
0.394,-0.436944553,0.212,-0.436944553,0.111,0.324,Stromal 3,TRIB1
0.394,-0.552616551,0.212,-0.552616551,0.217,0.407,Stromal 3,PLK2
0.605,0.444766109,0.21,0.444766109,0.396,0.206,Stromal 3,ARL4D
0.605,0.286948001,0.21,0.286948001,0.677,0.551,Stromal 3,AHNAK
0.395,-0.470497056,0.21,-0.470497056,0.196,0.393,Stromal 3,MRPS6
0.395,-0.592927437,0.21,-0.592927437,0.523,0.66,Stromal 3,PHLDA1
0.604,0.447412977,0.208,0.447412977,0.549,0.365,Stromal 3,THBS1
0.604,0.412376154,0.208,0.412376154,0.387,0.2,Stromal 3,SOCS1
0.604,0.399568999,0.208,0.399568999,0.277,0.073,Stromal 3,OSR1
0.396,-0.3687876,0.208,-0.3687876,0.949,0.955,Stromal 3,NEAT1
0.396,-0.412938346,0.208,-0.412938346,0.294,0.474,Stromal 3,ETS2
0.603,0.366980313,0.206,0.366980313,0.391,0.195,Stromal 3,RGS16
0.603,0.281741921,0.206,0.281741921,0.426,0.231,Stromal 3,NFIB
0.397,-0.396859325,0.206,-0.396859325,0.051,0.256,Stromal 3,ODC1
0.397,-3.33130969,0.206,-3.33130969,0.991,0.986,Stromal 3,IGKC
0.398,-0.319136829,0.204,-0.319136829,0.119,0.328,Stromal 3,C4orf48
0.398,-0.378443577,0.204,-0.378443577,0.409,0.575,Stromal 3,CTSD
0.398,-0.464417321,0.204,-0.464417321,0.877,0.844,Stromal 3,SPARC
0.601,0.258538281,0.202,0.258538281,0.596,0.441,Stromal 3,RSL1D1
0.6,0.325860176,0.2,0.325860176,0.319,0.125,Stromal 3,PDE5A
0.6,0.282213205,0.2,0.282213205,0.409,0.217,Stromal 3,NR2F2
0.4,-0.339648884,0.2,-0.339648884,0.209,0.403,Stromal 3,TXNDC17
0.4,-0.359038809,0.2,-0.359038809,0.643,0.735,Stromal 3,GPX3
0.599,0.428669595,0.198,0.428669595,0.302,0.112,Stromal 3,HTRA3
0.597,0.291106508,0.194,0.291106508,0.336,0.152,Stromal 3,PDGFRB
0.596,0.33397229,0.192,0.33397229,0.528,0.372,Stromal 3,GAS6
0.596,0.264197823,0.192,0.264197823,0.511,0.342,Stromal 3,RP11-14N7.2
0.596,0.263221407,0.192,0.263221407,0.417,0.238,Stromal 3,RUNX1T1
0.595,0.428130472,0.19,0.428130472,0.306,0.121,Stromal 3,ABCA6
0.595,0.312362016,0.19,0.312362016,0.319,0.141,Stromal 3,SH3BP5
0.595,0.300033914,0.19,0.300033914,0.349,0.168,Stromal 3,NFIX
0.595,0.264271999,0.19,0.264271999,0.553,0.381,Stromal 3,GGT5
0.407,-0.254222312,0.186,-0.254222312,0.247,0.441,Stromal 3,TAPBP
0.407,-0.266955948,0.186,-0.266955948,0.34,0.516,Stromal 3,FXYD5
0.407,-0.31237628,0.186,-0.31237628,0.996,0.986,Stromal 3,ACTB
0.407,-0.332322104,0.186,-0.332322104,0.187,0.371,Stromal 3,C7orf50
0.593,0.38096379,0.186,0.38096379,0.285,0.11,Stromal 3,MAPKAP1
0.408,-0.258271552,0.184,-0.258271552,0.145,0.332,Stromal 3,A1BG
0.592,0.273826373,0.184,0.273826373,0.519,0.376,Stromal 3,PDLIM3
0.592,0.268335348,0.184,0.268335348,0.774,0.679,Stromal 3,SERTAD1
0.409,-0.300884158,0.182,-0.300884158,0.77,0.834,Stromal 3,MCL1
0.409,-0.315011498,0.182,-0.315011498,0.923,0.928,Stromal 3,NFKBIA
0.409,-0.437833288,0.182,-0.437833288,0.077,0.256,Stromal 3,STMN1
0.409,-0.865298632,0.182,-0.865298632,0.63,0.751,Stromal 3,CD9
0.591,0.261262337,0.182,0.261262337,0.353,0.179,Stromal 3,IL11RA
0.41,-0.260638014,0.18,-0.260638014,0.451,0.625,Stromal 3,RRBP1
0.41,-0.305798289,0.18,-0.305798289,0.502,0.625,Stromal 3,CD151
0.41,-0.522454514,0.18,-0.522454514,0.234,0.387,Stromal 3,ACKR3
0.411,-0.357745964,0.178,-0.357745964,0.106,0.276,Stromal 3,PXDN
0.411,-0.3753557,0.178,-0.3753557,0.328,0.469,Stromal 3,FHL2
0.412,-0.292415538,0.176,-0.292415538,0.289,0.445,Stromal 3,RBPMS
0.412,-0.315271542,0.176,-0.315271542,0.217,0.38,Stromal 3,SDF2L1
0.412,-0.541146345,0.176,-0.541146345,0.298,0.448,Stromal 3,PDK4
0.588,0.323317448,0.176,0.323317448,0.366,0.201,Stromal 3,TCEAL7
0.413,-0.318046086,0.174,-0.318046086,0.153,0.319,Stromal 3,EMID1
0.413,-0.547895382,0.174,-0.547895382,0.57,0.627,Stromal 3,APLP2
0.413,-1.762384868,0.174,-1.762384868,0.447,0.57,Stromal 3,IGLC2
0.587,0.311750006,0.174,0.311750006,0.353,0.196,Stromal 3,CLMP
0.587,0.274136787,0.174,0.274136787,0.447,0.309,Stromal 3,FAM162A
0.587,0.271656261,0.174,0.271656261,0.609,0.504,Stromal 3,ARID5B
0.587,0.250668426,0.174,0.250668426,0.383,0.22,Stromal 3,ISLR
0.414,-0.265102033,0.172,-0.265102033,0.745,0.817,Stromal 3,HSP90B1
0.414,-0.792483612,0.172,-0.792483612,0.302,0.416,Stromal 3,CAV1
0.586,0.304636682,0.172,0.304636682,0.298,0.134,Stromal 3,ERRFI1
0.586,0.259228328,0.172,0.259228328,0.34,0.173,Stromal 3,ID4
0.586,0.255765996,0.172,0.255765996,0.447,0.317,Stromal 3,RTN3
0.415,-0.30084658,0.17,-0.30084658,0.664,0.723,Stromal 3,CAPZB
0.415,-0.301769432,0.17,-0.301769432,0.174,0.337,Stromal 3,FARP1
0.415,-0.354293693,0.17,-0.354293693,0.391,0.512,Stromal 3,COL5A1
0.585,0.286206509,0.17,0.286206509,0.362,0.206,Stromal 3,MMP23B
0.416,-0.552748205,0.168,-0.552748205,0.545,0.622,Stromal 3,C8orf4
0.416,-0.565650229,0.168,-0.565650229,0.774,0.796,Stromal 3,SSR4
0.584,0.264373009,0.168,0.264373009,0.472,0.329,Stromal 3,PBX1
0.417,-0.38538617,0.166,-0.38538617,0.098,0.257,Stromal 3,KREMEN1
0.583,0.280267643,0.166,0.280267643,0.264,0.103,Stromal 3,TGFBR3
0.583,0.269769568,0.166,0.269769568,0.319,0.159,Stromal 3,OLFML1
0.582,0.309962682,0.164,0.309962682,0.251,0.095,Stromal 3,STEAP1
0.582,0.257604637,0.164,0.257604637,0.272,0.114,Stromal 3,TCEA3
0.581,0.274525813,0.162,0.274525813,0.345,0.198,Stromal 3,TWIST2
0.581,0.25048986,0.162,0.25048986,0.426,0.291,Stromal 3,ALDH9A1
0.58,0.426465042,0.16,0.426465042,0.345,0.193,Stromal 3,CXCL2
0.58,0.255872139,0.16,0.255872139,0.545,0.438,Stromal 3,CAMLG
0.58,0.252289147,0.16,0.252289147,0.285,0.133,Stromal 3,C1QTNF2
0.421,-0.357937521,0.158,-0.357937521,0.119,0.268,Stromal 3,GJA1
0.579,0.262045149,0.158,0.262045149,0.281,0.126,Stromal 3,MEIS2
0.578,0.253758661,0.156,0.253758661,0.251,0.099,Stromal 3,CCDC8
0.423,-0.257794833,0.154,-0.257794833,0.26,0.406,Stromal 3,ISG15
0.423,-0.26590844,0.154,-0.26590844,0.26,0.405,Stromal 3,CARHSP1
0.577,0.34435837,0.154,0.34435837,0.255,0.107,Stromal 3,TDO2
0.577,0.257570975,0.154,0.257570975,0.502,0.398,Stromal 3,MTRNR2L12
0.577,0.256535564,0.154,0.256535564,0.306,0.162,Stromal 3,BAG2
0.424,-0.28875552,0.152,-0.28875552,0.915,0.937,Stromal 3,HSPA1A
0.576,0.278352432,0.152,0.278352432,0.268,0.125,Stromal 3,ABHD13
0.575,0.273025331,0.15,0.273025331,0.26,0.119,Stromal 3,ANG
0.426,-0.319237508,0.148,-0.319237508,0.362,0.47,Stromal 3,ACTN1
0.427,-0.281503866,0.146,-0.281503866,0.179,0.329,Stromal 3,IRF8
0.427,-0.328257755,0.146,-0.328257755,0.196,0.33,Stromal 3,DLL1
0.573,0.266802199,0.146,0.266802199,0.294,0.156,Stromal 3,ANKRD35
0.428,-0.285030387,0.144,-0.285030387,0.766,0.797,Stromal 3,MYL12A
0.428,-0.52710336,0.144,-0.52710336,0.647,0.637,Stromal 3,BMP4
0.428,-0.734667086,0.144,-0.734667086,0.404,0.514,Stromal 3,MT2A
0.429,-0.761179612,0.142,-0.761179612,0.123,0.257,Stromal 3,FABP4
0.431,-0.261647187,0.138,-0.261647187,0.268,0.398,Stromal 3,C9orf3
0.431,-2.316971447,0.138,-2.316971447,0.264,0.383,Stromal 3,IGHA2
0.569,0.25917737,0.138,0.25917737,0.438,0.337,Stromal 3,ATP1A1
0.432,-0.259680089,0.136,-0.259680089,0.57,0.62,Stromal 3,EMILIN1
0.432,-0.271320263,0.136,-0.271320263,0.166,0.297,Stromal 3,FIP1L1
0.568,0.264627899,0.136,0.264627899,0.298,0.173,Stromal 3,FBN1
0.568,0.252261877,0.136,0.252261877,0.281,0.155,Stromal 3,SLC40A1
0.433,-0.286186013,0.134,-0.286186013,0.826,0.724,Stromal 3,CYGB
0.433,-0.303652234,0.134,-0.303652234,0.183,0.316,Stromal 3,PIM1
0.434,-0.352294661,0.132,-0.352294661,0.187,0.308,Stromal 3,FKBP11
0.434,-0.441466544,0.132,-0.441466544,0.698,0.724,Stromal 3,CYBA
0.434,-0.818984062,0.132,-0.818984062,0.494,0.566,Stromal 3,FABP5
0.565,0.260014652,0.13,0.260014652,0.311,0.186,Stromal 3,FBLN2
0.436,-0.261597057,0.128,-0.261597057,0.332,0.451,Stromal 3,PTCH1
0.436,-0.38380347,0.128,-0.38380347,0.289,0.383,Stromal 3,PALLD
0.437,-0.265791234,0.126,-0.265791234,0.272,0.378,Stromal 3,WLS
0.437,-0.322291186,0.126,-0.322291186,0.17,0.285,Stromal 3,CAV2
0.438,-0.357806964,0.124,-0.357806964,0.562,0.594,Stromal 3,NBL1
0.438,-0.395014521,0.124,-0.395014521,0.532,0.594,Stromal 3,C11orf96
0.438,-1.030471531,0.124,-1.030471531,0.238,0.342,Stromal 3,CCL13
0.439,-0.251995752,0.122,-0.251995752,0.162,0.28,Stromal 3,GBP1
0.439,-3.007030722,0.122,-3.007030722,0.791,0.788,Stromal 3,JCHAIN
0.56,0.994401837,0.12,0.994401837,0.319,0.222,Stromal 3,APOD
0.56,-0.927616191,0.12,-0.927616191,0.481,0.353,Stromal 3,CRYAB
0.44,-0.282398682,0.12,-0.282398682,0.374,0.471,Stromal 3,FILIP1L
0.441,-0.25362119,0.118,-0.25362119,0.153,0.263,Stromal 3,SMIM3
0.442,-0.264926723,0.116,-0.264926723,0.732,0.785,Stromal 3,RHOB
0.443,-0.258196148,0.114,-0.258196148,0.604,0.663,Stromal 3,CEBPB
0.444,-0.261220811,0.112,-0.261220811,0.234,0.331,Stromal 3,CDH11
0.444,-0.265097604,0.112,-0.265097604,0.226,0.326,Stromal 3,COL4A1
0.555,0.298697171,0.11,0.298697171,0.949,0.93,Stromal 3,CST3
0.445,-0.274824362,0.11,-0.274824362,0.157,0.259,Stromal 3,F2R
0.445,-0.289540142,0.11,-0.289540142,0.791,0.834,Stromal 3,ID3
0.446,-0.474053125,0.108,-0.474053125,0.345,0.392,Stromal 3,EDNRB
0.553,0.395466681,0.106,0.395466681,0.353,0.28,Stromal 3,CD55
0.447,-0.318541696,0.106,-0.318541696,0.481,0.549,Stromal 3,KLF6
0.448,-0.313146013,0.104,-0.313146013,0.932,0.823,Stromal 3,COL3A1
0.448,-0.33359424,0.104,-0.33359424,0.238,0.33,Stromal 3,TGFBR2
0.551,0.344000529,0.102,0.344000529,0.281,0.187,Stromal 3,TNFAIP6
0.451,-0.525747905,0.098,-0.525747905,0.46,0.476,Stromal 3,PDGFRA
0.451,-0.653559631,0.098,-0.653559631,0.345,0.416,Stromal 3,CD74
0.452,-0.284506898,0.096,-0.284506898,0.664,0.679,Stromal 3,FKBP1A
0.46,-0.279493757,0.08,-0.279493757,0.494,0.549,Stromal 3,COMT
0.47,-0.267715289,0.06,-0.267715289,0.272,0.325,Stromal 3,GADD45G
0.471,-0.801973778,0.058,-0.801973778,0.472,0.431,Stromal 3,FRZB
0.473,-0.251441064,0.054,-0.251441064,0.677,0.688,Stromal 3,HERPUD1
0.474,-0.252408569,0.052,-0.252408569,0.557,0.585,Stromal 3,MFGE8
0.478,-0.368919275,0.044,-0.368919275,0.694,0.699,Stromal 3,MYL9
0.48,-3.040894671,0.04,-3.040894671,0.536,0.588,Stromal 3,IGLC3
0.485,-0.741788067,0.03,-0.741788067,0.302,0.319,Stromal 3,TAGLN
0.492,-0.313773555,0.016,-0.313773555,0.583,0.561,Stromal 3,CTGF
0.492,-0.534823657,0.016,-0.534823657,0.387,0.406,Stromal 3,ACTA2
0.499,-0.276206476,0.002,-0.276206476,0.757,0.687,Stromal 3,TPM2
0.983,3.99717314,0.966,3.99717314,0.976,0.067,Stromal 4,CCL19
0.975,2.45218702,0.95,2.45218702,0.976,0.075,Stromal 4,C3
0.921,1.522125497,0.842,1.522125497,0.927,0.204,Stromal 4,RBP5
0.891,3.884429,0.782,3.884429,0.805,0.051,Stromal 4,CCL21
0.885,2.639111862,0.77,2.639111862,0.854,0.256,Stromal 4,PTGDS
0.866,1.565914175,0.732,1.565914175,0.902,0.407,Stromal 4,CD74
0.833,1.465296555,0.666,1.465296555,0.732,0.098,Stromal 4,TNFSF13B
0.83,1.195568683,0.66,1.195568683,0.78,0.25,Stromal 4,CTSS
0.822,0.728611042,0.644,0.728611042,1,0.783,Stromal 4,C1S
0.807,0.788583127,0.614,0.788583127,0.951,0.659,Stromal 4,TYMP
0.805,0.939526523,0.61,0.939526523,0.854,0.387,Stromal 4,IL32
