,DE_fc_tumor_over_normal,DE_p_normal_vs_tumor,p_adjusted_qvalue
chr11:57480071-57587018_RP11-691N7.6_ENSG00000254732.1,0.031223288,0.552755242,0.940531481
chr8:144661805-144682485_RP11-661A12.7_ENSG00000254741.1,0.008968951,0.733941852,0.940531481
chr11:62327072-62359649_EEF1G_ENSG00000254772.5,-0.481708722,0.008097893,0.141240509
chr8:61822611-61880334_AC022182.3_ENSG00000254802.1,0.000717355,0.850060085,0.940531481
chr11:537526-564021_RP11-496I9.1_ENSG00000254815.1,0.004365075,0.756394668,0.940531481
chr11:2909009-2946476_SLC22A18AS_ENSG00000254827.1,-0.001697347,0.110034794,0.619634754
chr22:31556167-31603005_RNF185-AS1_ENSG00000254835.1,0.008702976,0.763760796,0.940531481
chr11:74202756-74380162_AP001372.2_ENSG00000254837.1,0.002181564,0.841666494,0.940531481
chr11:117006243-117009298_RP11-109L13.1_ENSG00000254851.1,0.002420053,0.910144201,0.940531481
chr16:14841922-14859270_NPIPA2_ENSG00000254852.4,0.044996898,0.420484213,0.940531481
chr19:18303991-18314884_MPV17L2_ENSG00000254858.5,-0.002199035,0.994494929,0.99558276
chr11:8968840-8999074_TMEM9B-AS1_ENSG00000254860.1,0.000216886,0.922112335,0.940531481
chr11:27387507-27503980_RP11-159H22.2_ENSG00000254862.1,-0.030425395,0.317936546,0.940531481
chr11:9776316-10315754_RP11-748C4.1_ENSG00000254865.1,0.011814493,0.728375555,0.940531481
chr6:31496493-31526606_ATP6V1G2-DDX39B_ENSG00000254870.1,0.003648884,0.829030073,0.940531481
chr11:118230299-118302211_RP11-770J1.5_ENSG00000254873.1,-0.070653538,0.332546781,0.940531481
chr11:48002112-48189670_AC103828.1_ENSG00000254879.1,0.033200202,0.32873658,0.940531481
chr11:9302200-9336327_RP11-682B13.2_ENSG00000254884.1,0.010469171,0.767765253,0.940531481
chr5:75377770-75649764_RP11-466P24.2_ENSG00000254893.3,-0.024513023,0.636149035,0.940531481
chr11:19372270-20143144_NAV2-AS1_ENSG00000254894.1,0.022152369,0.334055229,0.940531481
chr8:38082735-38239790_RP11-513D5.2_ENSG00000254898.1,0.002506463,0.909484479,0.940531481
chr19:19256375-19314233_MEF2BNB_ENSG00000254901.3,0.005256,0.872308149,0.940531481
chr11:93394804-93547861_SCARNA9_ENSG00000254911.2,-0.023709536,0.256870455,0.900719696
chr11:74041362-74197096_RP11-702H23.6_ENSG00000254928.1,-0.062615121,0.498537233,0.940531481
chr10:47186202-47243502_RP11-144G6.12_ENSG00000254929.2,-0.031487102,0.15241208,0.725305956
chr11:102980159-103350591_RP11-37O16.6_ENSG00000254931.2,0.010842713,0.690214951,0.940531481
chr8:10753554-11058875_AF131215.3_ENSG00000254936.3,0.039452307,0.27911378,0.924079996
chr7:30692199-30965131_INMT-FAM188B_ENSG00000254959.2,0.017868493,0.617834309,0.940531481
chr11:71412313-71416450_RP11-167J8.3_ENSG00000254972.1,0.01931555,0.586162965,0.940531481
chr11:57154266-57195053_RP11-872D17.8_ENSG00000254979.1,-0.026355156,0.06849412,0.506818823
chr17:35441922-35766909_HMGB1P24_ENSG00000254982.1,0.011910349,0.678008557,0.940531481
chr11:66511921-66614017_FTLP6_ENSG00000254984.1,0.006097713,0.792819217,0.940531481
chr11:66234215-66313709_DPP3_ENSG00000254986.3,-0.038811095,0.030169241,0.331662336
chr11:76571910-76737841_CTD-2547H18.1_ENSG00000254988.1,0.009778797,0.352226972,0.940531481
chr20:57226327-57294294_STX16-NPEPL1_ENSG00000254995.4,0.01281376,0.646174483,0.940531481
chr5:139781398-139973337_ANKHD1-EIF4EBP3_ENSG00000254996.1,0.007055442,0.847650774,0.940531481
chr3:10157275-10168874_BRK1_ENSG00000254999.2,-0.126137958,0.101374048,0.59953169
chr11:46277905-46296098_CTD-2589M5.4_ENSG00000255007.1,0.012951705,0.666082131,0.940531481
chr11:59328618-59333547_AP000442.4_ENSG00000255008.2,0.000788323,0.919777265,0.940531481
chr11:67806482-67888911_RP11-802E16.3_ENSG00000255031.1,0.090766755,0.228317455,0.86223177
chr11:17414431-17498449_SDHCP4_ENSG00000255035.2,0.034753377,0.245786189,0.881960416
chr16:14860258-14863932_RP11-680G24.1_ENSG00000255037.1,-0.047592909,0.020763074,0.264105153
chr11:124609741-124617106_RP11-677M14.2_ENSG00000255045.1,0.010818249,0.729730128,0.940531481
chr11:36317837-36486754_RP11-219O3.2_ENSG00000255060.1,0.009565564,0.69562571,0.940531481
chr11:126152959-126215644_RP11-712L6.5_ENSG00000255062.1,0.004929911,0.883218473,0.940531481
chr4:89442135-89629693_PIGY_ENSG00000255072.1,-0.03260442,0.212192498,0.842649203
chr11:58346583-58393198_ZFP91-CNTF_ENSG00000255073.4,0.021253097,0.629094465,0.940531481
chr11:77926342-78285919_RP11-843A23.1_ENSG00000255084.1,7.85E-05,0.922614219,0.940531481
chr11:122026129-122293579_RP11-820L6.1_ENSG00000255090.1,0.000755066,0.919925617,0.940531481
chr11:44585976-44641913_RP11-58K22.4_ENSG00000255092.1,0.003812413,0.897276669,0.940531481
chr8:11870544-11873043_RP11-481A20.11_ENSG00000255098.1,0.006291056,0.861673851,0.940531481
chr8:104495625-105268322_RP11-5A11.1_ENSG00000255105.1,0.126489118,0.014172523,0.208030363
chr11:42204841-42275262_CTD-2572N17.1_ENSG00000255109.1,0.004076,0.894268391,0.940531481
chr18:11688954-11909222_CHMP1B_ENSG00000255112.2,0.007559373,0.678752402,0.940531481
chr11:118865533-118868714_RP11-110I1.12_ENSG00000255121.2,6.08E-05,0.922676631,0.940531481
chr11:62104382-62160882_CTD-2531D15.5_ENSG00000255126.1,-0.090921195,0.002242326,0.060181123
chr8:68334359-68658620_RP11-396J6.1_ENSG00000255130.1,0.013357173,0.678117167,0.940531481
chr11:76152381-76155700_RP11-111M22.3_ENSG00000255135.3,-0.122049708,0.094447056,0.581354036
chr9:102648607-102668883_RP11-60I3.5_ENSG00000255145.1,0.019701951,0.489385304,0.940531481
chr12:104609556-104744061_EID3_ENSG00000255150.1,0.018980502,0.556607995,0.940531481
chr6:31707724-31733365_MSH5-SAPCD1_ENSG00000255152.4,0.024519312,0.794347092,0.940531481
chr11:1330998-1331937_TOLLIP-AS1_ENSG00000255153.1,0.005257024,0.709273601,0.940531481
chr3:58291973-58310422_RPP14_ENSG00000255154.3,0.050704097,0.204671894,0.832699343
chr11:644232-727727_RP11-754B17.1_ENSG00000255158.1,0.004405058,0.890245866,0.940531481
chr11:8703957-8932498_RP11-318C2.1_ENSG00000255159.1,0.013908735,0.641923953,0.940531481
chr11:89519112-89521006_RP11-358N4.3_ENSG00000255162.1,0.002441456,0.909982377,0.940531481
chr11:44087474-44105772_CTD-2609K8.3_ENSG00000255165.1,0.001586775,0.915684459,0.940531481
chr1:145209118-145370303_RP11-458D21.5_ENSG00000255168.1,0.000124746,0.090355897,0.569515959
chr11:1244295-1283406_RP11-532E4.2_ENSG00000255177.2,-0.039018089,0.041287038,0.393398203
chr8:145703351-145732557_CTD-2517M22.14_ENSG00000255182.1,0.008009794,0.828274165,0.940531481
chr16:70010199-70099851_PDXDC2P_ENSG00000255185.1,0.029714465,0.818408868,0.940531481
chr16:2014959-2015510_SNHG9_ENSG00000255198.3,0.209184667,0.013440189,0.201179346
chr11:64941587-64943941_AP003068.18_ENSG00000255200.1,0.009430572,0.748383216,0.940531481
chr14:73945188-74025651_C14orf169_ENSG00000255242.1,0.002762779,0.837492186,0.940531481
chr16:14914648-14918563_ABCC6P2_ENSG00000255277.2,-0.0499728,0.31548159,0.940531481
chr11:102617698-102714534_WTAPP1_ENSG00000255282.2,0.001163525,0.917986091,0.940531481
chr11:777577-784297_AP006621.5_ENSG00000255284.1,-0.145576021,0.008041099,0.140846205
chr15:49115931-49255641_EID1_ENSG00000255302.3,0.015955356,0.669761309,0.940531481
chr8:10753554-11058875_AF131215.2_ENSG00000255310.2,0.006431159,0.859202751,0.940531481
chr8:61429415-61536186_RP11-91I20.4_ENSG00000255321.1,0.045213229,0.467729481,0.940531481
chr11:70116805-70282690_H2AFZP4_ENSG00000255329.1,0.002076055,0.912606027,0.940531481
chr10:102246398-102319755_NDUFB8_ENSG00000255339.2,-0.047538521,0.039850503,0.385734326
chr11:133938819-134117686_RP11-700F16.3_ENSG00000255348.1,0.023090585,0.483665157,0.940531481
chr11:11292422-11643552_RP11-567I13.1_ENSG00000255351.1,0.001882592,0.913880149,0.940531481
chr12:8045171-8052736_RP11-277E18.2_ENSG00000255356.2,0.001632067,0.915419063,0.940531481
chr8:123426570-123440790_RP11-94A24.1_ENSG00000255364.1,0.004645316,0.821270396,0.940531481
chr11:82502703-82528188_RP11-718B12.2_ENSG00000255382.1,0.000511963,0.920961899,0.940531481
chr11:118303835-118305921_RP11-770J1.4_ENSG00000255384.1,0.009681609,0.709717433,0.940531481
chr6:111620233-111927481_C6orf3_ENSG00000255389.1,0.003712104,0.898371797,0.940531481
chr11:6642555-6677085_RP11-732A19.5_ENSG00000255390.1,0.001496245,0.916203518,0.940531481
chr12:123011792-123215390_HCAR3_ENSG00000255398.2,0.004076,0.894268391,0.940531481
chr11:65554492-65564690_RP11-770G2.5_ENSG00000255404.1,-0.08323995,0.185164177,0.797448099
chr11:102980159-103350591_RP11-37O16.4_ENSG00000255417.1,0.00433545,0.891121536,0.940531481
chr3:72937223-73118350_EBLN2_ENSG00000255423.1,0.017460143,0.628649921,0.940531481
chr11:62414319-62441159_RP11-831H9.11_ENSG00000255432.1,0.002975485,0.905596728,0.940531481
chr11:35160416-35253949_RP1-68D18.4_ENSG00000255443.1,0.004756992,0.511449185,0.940531481
chr11:130736148-130740142_RP11-890B15.3_ENSG00000255455.2,0.007823247,0.832229156,0.940531481
chr8:7943543-7944287_RP11-52B19.10_ENSG00000255459.1,0.000899054,0.919271415,0.940531481
chr11:66115420-66139685_RP11-867G23.8_ENSG00000255468.2,-0.064991958,0.23615257,0.871496793
chr12:4671369-4960277_RP11-234B24.2_ENSG00000255474.1,0.004830019,0.809420443,0.940531481
chr11:9776316-10315754_RP11-1H15.2_ENSG00000255476.1,0.008886811,0.80852345,0.940531481
chr8:12051975-12053789_FAM85A_ENSG00000255495.1,-0.020302576,0.591342882,0.940531481
chr11:27528384-27899195_RP11-587D21.4_ENSG00000255496.1,0.033564723,0.329602933,0.940531481
chr11:45907201-45928016_RP11-618K13.2_ENSG00000255498.1,0.00494015,0.88307399,0.940531481
chr16:2012052-2014861_AC005363.9_ENSG00000255513.1,0.074008545,0.103751675,0.604758477
chr11:66234215-66313709_CTD-3074O7.5_ENSG00000255517.2,-0.049009821,0.037969909,0.375676329
chr16:28648974-28670003_NPIPB8_ENSG00000255524.3,0.004294981,0.86326356,0.940531481
chr14:24641061-24708448_NEDD8-MDP1_ENSG00000255526.2,0.005795692,0.870043194,0.940531481
chr15:57884105-58074960_POLR2M_ENSG00000255529.3,-0.029549722,0.497338611,0.940531481
chr11:49327265-49401221_CTD-2026G22.1_ENSG00000255532.1,0.001738141,0.914782344,0.940531481
chr11:125315645-125369424_AP000708.1_ENSG00000255537.1,0.001081385,0.918397261,0.940531481
chr11:70116805-70282690_CTA-797E19.2_ENSG00000255539.1,-0.088608397,0.017533332,0.237453726
chr11:134306366-134375555_RP11-627G23.1_ENSG00000255545.3,0.006108379,0.805660931,0.940531481
chr8:12305521-12368787_ENPP7P6_ENSG00000255549.2,0.003799408,0.897420181,0.940531481
chr11:111652918-111756699_FDXACB1_ENSG00000255561.2,-0.002194491,0.761895646,0.940531481
chrX:70503041-70521018_AL590762.1_ENSG00000255591.1,0.113572164,0.33625009,0.940531481
chr22:37621300-37640488_Z82188.1_ENSG00000255594.1,0.007710151,0.769109518,0.940531481
chr12:64238072-64541637_RP11-196H14.3_ENSG00000255629.1,0.016181839,0.616520521,0.940531481
chr6:62284007-62284534_MTRNR2L9_ENSG00000255633.3,0.055545889,0.18410516,0.795341244
chr12:4671369-4960277_RP11-234B24.6_ENSG00000255639.2,0.004569809,0.882429858,0.940531481
chr11:114262164-114321001_RP11-212D19.4_ENSG00000255663.1,-0.021008059,0.076542327,0.529290049
chr12:12628828-12715317_RP11-253I19.3_ENSG00000255670.1,0.001001648,0.488620733,0.940531481
chr12:117890816-118406788_RP11-227B21.2_ENSG00000255686.1,0.01242103,0.613406674,0.940531481
chr12:133345494-133532892_RP11-46H11.2_ENSG00000255703.1,-0.016765001,0.903565289,0.940531481
chr11:62619459-62623386_SNHG1_ENSG00000255717.2,0.261794555,0.002508598,0.06449069
chr4:88224940-88312538_RP11-529H2.2_ENSG00000255723.1,0.005037174,0.80635415,0.940531481
chr12:25935639-25967105_RP11-443N24.1_ENSG00000255725.1,0.03615558,0.216273301,0.845759736
chr5:140698056-140700339_AC005618.1_ENSG00000255729.1,0.059911649,0.345253651,0.940531481
chr2:3579402-3609324_RP13-512J5.1_ENSG00000255767.1,0.0047715,0.88541794,0.940531481
chr15:82751613-82798350_RP11-152F13.3_ENSG00000255769.3,0.002732459,0.907677108,0.940531481
chr11:69291900-69294708_AP000439.3_ENSG00000255774.1,0.003017862,0.577037798,0.940531481
chr12:64238072-64541637_RP11-1029F8.1_ENSG00000255780.1,0.027949958,0.42390953,0.940531481
chr13:110406183-110438915_AL162497.1_ENSG00000255813.1,0.025494363,0.454717292,0.940531481
chr11:10529433-10530723_MTRNR2L8_ENSG00000255823.1,0.044622786,0.792080553,0.940531481
chr9:132500609-132515326_AL590369.1_ENSG00000255824.1,0.009444089,0.794934192,0.940531481
chr13:111267880-111292340_AL139385.1_ENSG00000255831.1,0.084812355,0.075966234,0.527687241
chr12:124155659-124192948_RP11-338K17.8_ENSG00000255839.1,0.021546286,0.519678378,0.940531481
chr1:144275917-144521970_PPIAL4B_ENSG00000255854.1,0.002590059,0.402414752,0.940531481
chr12:120639093-120703574_PXN-AS1_ENSG00000255857.1,0.002668699,0.908199213,0.940531481
chr12:49297200-49351334_AC073610.5_ENSG00000255863.1,0.021384052,0.503032977,0.940531481
chr5:72804509-72805079_AC099522.2_ENSG00000255883.1,6.08E-05,0.922676631,0.940531481
chr12:64238072-64541637_RP11-196H14.2_ENSG00000255886.1,-0.127998629,0.074599104,0.524814847
chr11:94152894-94232749_RP11-685N10.1_ENSG00000255893.1,0.003812413,0.897276669,0.940531481
chr6:168841830-169073984_AL391319.1_ENSG00000255905.1,0.010272187,0.773200529,0.940531481
chrX:114952649-114953685_AC005000.1_ENSG00000255927.1,0.038224448,0.273339996,0.917618606
chr11:73386682-73472182_RP11-456I15.2_ENSG00000255928.1,-0.025755727,0.532470241,0.940531481
chr11:94277005-94658686_RP11-867G2.8_ENSG00000255929.1,0.015019054,0.618942759,0.940531481
chr8:86756717-86758745_REXO1L10P_ENSG00000255940.1,0.003093185,0.904536565,0.940531481
chr11:67195930-67202872_AP003419.16_ENSG00000255949.1,-0.003550775,0.73997461,0.940531481
chr1:147954634-147955419_PPIAL4A_ENSG00000255963.1,0.000184223,0.776199995,0.940531481
chr12:68102826-68123255_RP11-43N5.1_ENSG00000255970.1,0.000337528,0.921655567,0.940531481
chr12:56367696-56388490_AC034102.1_ENSG00000255990.1,-0.011779814,0.94047494,0.953867862
chr12:127629616-127631077_RP11-575F12.2_ENSG00000256001.1,-0.009103618,0.45005094,0.940531481
chr11:72396113-72504726_ARAP1-AS1_ENSG00000256007.1,-0.047558116,0.118086893,0.639675196
chr16:10622278-10674555_RP11-27M24.1_ENSG00000256013.1,-0.020663069,0.331928132,0.940531481
chr6:26271145-26271612_HIST1H3G_ENSG00000256018.1,-0.008374054,0.09555292,0.583806266
chr11:73386682-73472182_RP11-707G14.1_ENSG00000256034.1,0.004667385,0.820991455,0.940531481
chr4:156845269-156875069_CTSO_ENSG00000256043.2,0.000558775,0.920768796,0.940531481
chr14:105147482-105151269_RP11-982M15.6_ENSG00000256050.2,0.002464751,0.839771633,0.940531481
chr14:104019757-104181841_APOPT1_ENSG00000256053.3,0.008329839,0.73585756,0.940531481
chr12:27676363-27848497_RP11-709A23.2_ENSG00000256056.1,0.043358485,0.249327471,0.887877438
chr19:57874844-57988938_TRAPPC2P1_ENSG00000256060.2,0.040202823,0.37045367,0.940531481
chr15:55495163-55800432_DYX1C1_ENSG00000256061.3,0.02411311,0.354191363,0.940531481
chr2:131217027-131267239_AC013269.1_ENSG00000256066.1,0.011711342,0.618492903,0.940531481
chr21:33765438-33766254_C21orf119_ENSG00000256073.2,0.022396237,0.287932924,0.929652562
chr12:14369523-14374231_RP11-134N1.2_ENSG00000256084.1,0.011799188,0.726739898,0.940531481
chr19:52534631-52599018_ZNF432_ENSG00000256087.2,0.043589035,0.284549399,0.928081291
chr12:123773655-123850660_hsa-mir-8072_ENSG00000256092.2,0.00200299,0.913096268,0.940531481
chr11:63742078-63933578_AP000721.4_ENSG00000256100.1,0.003922493,0.896043403,0.940531481
chr12:6379324-6379591_RP1-96H9.5_ENSG00000256103.1,0.06063809,0.119544549,0.642249318
chr11:63974149-64001824_RP11-783K16.14_ENSG00000256116.1,0.023409106,0.464624395,0.940531481
chr12:109549022-109706031_RP11-968O1.5_ENSG00000256139.2,0.005722127,0.809313811,0.940531481
chr1:33722145-33766320_AL513327.1_ENSG00000256142.1,-0.039670182,0.051017204,0.438618552
chr11:73111531-73309234_RP11-809N8.5_ENSG00000256148.1,-0.012099494,0.842430763,0.940531481
chr12:4357930-4414516_RP11-264F23.3_ENSG00000256164.1,0.022685711,0.473706127,0.940531481
chr11:113659952-113662088_ATF4P4_ENSG00000256167.1,-0.010038356,0.215453279,0.844886808
chr12:31433517-31479992_RP11-627K11.3_ENSG00000256176.1,0.001564507,0.915813526,0.940531481
chr12:10977558-11324212_TAS2R30_ENSG00000256188.1,0.016282334,0.569997695,0.940531481
chr12:133707160-133783698_ZNF10_ENSG00000256223.1,0.031037235,0.684670423,0.940531481
chr9:136627015-136857726_AL590710.1_ENSG00000256225.1,-0.048809237,0.344745176,0.940531481
chr12:27258083-27314326_RP11-582E3.2_ENSG00000256226.1,0.007734549,0.834079277,0.940531481
chr19:20188802-20432114_ZNF486_ENSG00000256229.3,-0.01499703,0.086404323,0.558849729
chr19:21264964-21308073_AC010620.1_ENSG00000256240.1,0.008872422,0.808863413,0.940531481
chr2:30454396-30546596_AC104698.1_ENSG00000256261.1,0.011289569,0.735206015,0.940531481
chr11:118955575-118964259_HMBS_ENSG00000256269.2,0.008673724,0.875626814,0.940531481
chr19:44598491-44637027_ZNF225_ENSG00000256294.3,0.007487271,0.72457722,0.940531481
chr7:101458958-101927249_AC005086.2_ENSG00000256295.2,0.017973762,0.619542083,0.940531481
chr12:65004292-65091347_RP11-338E21.3_ENSG00000256314.1,0.004270076,0.891931861,0.940531481
chr6:26250369-26250835_HIST1H3F_ENSG00000256316.1,0.003421138,0.412004262,0.940531481
chr15:28356185-28567298_RPL41P2_ENSG00000256338.1,0.017318109,0.495088896,0.940531481
chr16:18581769-18609650_ABCC6P1_ENSG00000256340.4,0.012085503,0.941035217,0.95417176
chr12:121124671-121139667_RP11-173P15.3_ENSG00000256364.1,0.009174882,0.801602381,0.940531481
chr1:148201751-148202536_PPIAL4D_ENSG00000256374.1,0.003247472,0.831440364,0.940531481
chr14:22371256-22371778_TRAV8-5_ENSG00000256379.1,0.002909987,0.906171686,0.940531481
chr19:35166997-35168486_AC020910.2_ENSG00000256383.1,0.000158579,0.922326526,0.940531481
chr16:89939999-90005169_AC092143.1_ENSG00000256390.1,0.004565163,0.820091269,0.940531481
chr12:6503070-6504235_RP1-102E24.8_ENSG00000256433.1,0.007900187,0.771057222,0.940531481
chr12:10977558-11324212_TAS2R31_ENSG00000256436.1,0.004044608,0.894636622,0.940531481
chr16:24930705-25026987_AC008731.1_ENSG00000256439.1,0.005865492,0.794852448,0.940531481
chr5:140044260-140086248_DND1_ENSG00000256453.1,0.002312491,0.91094183,0.940531481
chr12:27932753-27955973_RP11-860B13.3_ENSG00000256512.1,0.013322884,0.679280036,0.940531481
chr11:67118247-67141648_AP003419.11_ENSG00000256514.1,-0.043483611,0.489750652,0.940531481
chr17:62473901-62493154_POLG2_ENSG00000256525.2,-0.073682102,0.055808544,0.461182661
chr12:10977558-11324212_RP11-785H5.1_ENSG00000256537.1,0.126898589,0.025055613,0.296840089
chr10:102106880-102124591_AL139819.1_ENSG00000256545.1,0.021009884,0.453512767,0.940531481
chr12:122501211-122506522_AC156455.1_ENSG00000256546.1,0.03072653,0.477667774,0.940531481
chr12:8407122-8549399_RP11-113C12.4_ENSG00000256552.2,0.0009601,0.918984544,0.940531481
chr12:16500075-16763528_RP11-424M22.3_ENSG00000256564.1,0.000748024,0.919956827,0.940531481
chr12:64238072-64541637_RP11-274J7.2_ENSG00000256571.1,0.007298331,0.842918574,0.940531481
chr12:132671286-132674240_RP13-977J11.2_ENSG00000256576.1,0.020790234,0.563216148,0.940531481
chr8:21946669-21962409_AC091171.1_ENSG00000256586.1,-0.025423129,0.709799392,0.940531481
chr12:8407122-8549399_ENPP7P5_ENSG00000256589.1,0.003499371,0.90060465,0.940531481
chr11:61170120-61258403_RP11-286N22.8_ENSG00000256591.1,-0.01955544,0.802457791,0.940531481
chr12:9787187-9811008_RP11-705C15.2_ENSG00000256594.3,0.021275725,0.517111981,0.940531481
chr16:4853203-4932361_AC020663.1_ENSG00000256599.1,-0.005690464,0.864505404,0.940531481
chr11:113603908-113644533_RP11-667M19.2_ENSG00000256603.1,-0.093023969,0.001868331,0.053350911
chr7:102120178-102121095_AC093668.2_ENSG00000256604.1,-0.018916101,0.379660551,0.940531481
chr3:101367732-101398061_ZBTB11-AS1_ENSG00000256628.2,-0.066992346,0.341769193,0.940531481
chr12:133264191-133299228_RP13-672B3.2_ENSG00000256632.3,0.002581965,0.908893962,0.940531481
chr12:128508332-128511711_RP11-349K16.1_ENSG00000256643.1,-0.013367067,0.089219533,0.566444372
chr7:42948324-42988557_PSMA2_ENSG00000256646.3,-0.000638492,0.777206515,0.940531481
chr12:69201955-69365350_RP11-611O2.3_ENSG00000256664.1,-0.064256395,0.394411133,0.940531481
